"time, total energy, level"
456,164.11563110351562,0
457,139.94784545898438,0
458,108.73361206054688,0
459,239.65545654296875,0
460,139.73065185546875,0
461,142.71554565429688,0
462,280.5041809082031,0
463,176.64361572265625,0
464,231.88478088378906,0
465,210.26853942871094,0
466,91.63772583007812,0
467,157.27395629882812,0
468,225.6724395751953,0
469,243.91856384277344,0
470,108.4652099609375,0
471,254.82716369628906,0
472,149.33425903320312,0
473,65.27680969238281,0
474,93.69999694824219,0
475,217.19509887695312,0
476,159.9382781982422,0
477,250.55979919433594,0
478,218.3795166015625,0
479,260.2969665527344,0
480,133.86521911621094,0
481,188.47808837890625,0
482,218.79031372070312,0
483,137.2012939453125,0
484,216.31735229492188,0
485,228.05841064453125,0
486,71.46220397949219,0
487,179.0106201171875,0
488,268.2830810546875,0
489,185.07766723632812,0
490,170.39500427246094,0
491,181.5131378173828,0
492,269.8360595703125,0
493,169.53306579589844,0
494,123.76535034179688,0
495,49.32594299316406,0
496,28.449960708618164,0
497,172.844970703125,0
498,149.17027282714844,0
499,55.53987121582031,0
500,102.46066284179688,0
501,256.7284240722656,0
502,271.73333740234375,0
503,149.57119750976562,0
504,124.12541198730469,0
505,139.76779174804688,0
506,107.4720230102539,0
507,172.1917266845703,0
508,165.20806884765625,0
509,123.95877075195312,0
510,114.40738677978516,0
511,193.82492065429688,0
512,215.05320739746094,0
513,195.08938598632812,0
514,247.69204711914062,0
515,198.8502960205078,0
516,199.136474609375,0
517,195.49807739257812,0
518,86.84487915039062,0
519,435.71539306640625,0
520,158.22894287109375,0
521,168.79595947265625,0
522,135.30609130859375,0
523,111.30084228515625,0
524,151.58334350585938,0
525,86.27237701416016,0
526,142.1390380859375,0
527,314.4624328613281,0
528,170.22938537597656,0
529,249.12835693359375,0
530,127.669189453125,0
531,228.0501708984375,0
532,180.26324462890625,0
533,83.90725708007812,0
534,159.579345703125,0
535,108.94071960449219,0
536,84.72462463378906,0
537,137.34829711914062,0
538,112.80845642089844,0
539,84.55286407470703,0
540,169.65634155273438,0
541,193.66513061523438,0
542,364.980224609375,0
543,177.77651977539062,0
544,146.7222442626953,0
545,275.4277648925781,0
546,141.40487670898438,0
547,229.82406616210938,0
548,376.8250427246094,0
549,263.6198425292969,0
550,123.3153076171875,0
551,176.2298583984375,0
552,92.32366943359375,0
553,249.75234985351562,0
554,115.82693481445312,0
555,152.977294921875,0
556,74.11500549316406,0
557,129.68458557128906,0
558,87.09809875488281,0
559,67.18763732910156,0
560,74.38545227050781,0
561,69.55709075927734,0
562,145.46337890625,0
563,272.32855224609375,0
564,138.0373992919922,0
565,160.2182159423828,0
566,136.61016845703125,0
567,95.8621826171875,0
568,167.7019805908203,0
569,171.432373046875,0
570,142.13894653320312,0
571,145.94122314453125,0
572,146.62551879882812,0
573,201.72142028808594,0
574,131.4749298095703,0
575,214.68280029296875,0
576,173.71304321289062,0
577,196.2050323486328,0
578,86.37491607666016,0
579,117.01028442382812,0
580,229.07388305664062,0
581,218.65667724609375,0
582,133.3349609375,0
583,181.26974487304688,0
584,200.78164672851562,0
585,218.49966430664062,0
586,190.39088439941406,0
587,267.9562072753906,0
588,550.5169067382812,0
589,165.48257446289062,0
590,229.1640625,0
591,114.0732421875,0
592,123.57473754882812,0
593,178.48834228515625,0
594,134.0868682861328,0
595,144.50306701660156,0
596,105.3609619140625,0
597,50.74652862548828,0
598,186.91802978515625,0
599,205.58506774902344,0
600,344.1863098144531,0
601,244.13720703125,0
602,102.94778442382812,0
603,140.9029083251953,0
604,275.8010559082031,0
605,230.5774688720703,0
606,87.10751342773438,0
607,174.3744354248047,0
608,66.05551147460938,0
609,214.43597412109375,0
610,86.96526336669922,0
611,48.93693542480469,0
612,114.41170501708984,0
613,234.89688110351562,0
614,223.9975128173828,0
615,236.21923828125,0
616,110.15628051757812,0
617,165.45904541015625,0
618,216.07421875,0
619,189.63536071777344,0
620,135.1051025390625,0
621,187.78732299804688,0
622,159.98416137695312,0
623,151.2271728515625,0
624,99.50052642822266,0
625,474.2723693847656,0
626,214.74530029296875,0
627,166.44786071777344,0
628,169.06765747070312,0
629,193.67539978027344,0
630,133.24932861328125,0
631,151.80580139160156,0
632,279.6329040527344,0
633,292.7841491699219,0
634,330.6107177734375,0
635,99.30369567871094,0
636,184.38198852539062,0
637,170.86053466796875,0
638,119.60691833496094,0
639,87.91841888427734,0
640,148.1953887939453,0
641,127.17236328125,0
642,185.3280792236328,0
643,229.41537475585938,0
644,257.3033142089844,0
645,451.001953125,0
646,167.12799072265625,0
647,171.82626342773438,0
648,184.1862335205078,0
649,93.39224243164062,0
650,103.30484008789062,0
651,130.91329956054688,0
652,108.34636688232422,0
653,399.5140380859375,0
654,172.5721435546875,0
655,144.87217712402344,0
656,172.37310791015625,0
657,334.3782958984375,0
658,82.09953308105469,0
659,286.0413513183594,0
660,135.45986938476562,0
661,106.4541015625,0
662,74.84146118164062,0
663,137.29588317871094,0
664,66.64852905273438,0
665,436.97265625,0
666,91.17253112792969,0
667,78.72328186035156,0
668,123.88648986816406,0
669,167.37747192382812,0
670,98.64080047607422,0
671,294.1180114746094,0
672,331.8307800292969,0
673,111.92068481445312,0
674,117.11163330078125,0
675,68.17910766601562,0
676,133.71041870117188,0
677,175.67950439453125,0
678,205.51513671875,0
679,112.27296447753906,0
680,552.630126953125,0
681,86.57942199707031,0
682,125.23980712890625,0
683,132.77999877929688,0
684,72.06554412841797,0
685,260.6903381347656,0
686,143.99929809570312,0
687,361.7057189941406,0
688,172.84603881835938,0
689,99.71639251708984,0
690,124.03438568115234,0
691,93.39170837402344,0
692,420.6167907714844,0
693,208.9136962890625,0
694,514.4122924804688,0
695,150.08868408203125,0
696,219.98745727539062,0
697,188.81402587890625,0
698,183.5924835205078,0
699,101.04234313964844,0
700,152.31985473632812,0
701,118.75312042236328,0
702,168.49026489257812,0
703,129.06700134277344,0
704,225.70187377929688,0
705,158.9951629638672,0
706,152.2603759765625,0
707,191.87184143066406,0
708,129.8504638671875,0
709,292.23687744140625,0
710,237.0096893310547,0
711,130.45306396484375,0
712,130.6852264404297,0
713,171.34371948242188,0
714,101.94784545898438,0
715,176.47927856445312,0
716,201.42098999023438,0
717,178.65438842773438,0
718,155.9850616455078,0
719,132.2903289794922,0
720,159.05955505371094,0
721,144.0164794921875,0
722,156.24478149414062,0
723,139.13711547851562,0
724,78.33702850341797,0
725,440.14483642578125,0
726,330.5247497558594,0
727,221.3758544921875,0
728,295.85137939453125,0
729,189.11854553222656,0
730,133.4638671875,0
731,142.8060302734375,0
732,120.28030395507812,0
733,163.1925048828125,0
734,119.80340576171875,0
735,324.29168701171875,0
736,94.01673889160156,0
737,119.64410400390625,0
738,123.9650650024414,0
739,64.8653564453125,0
740,434.320556640625,0
741,246.59727478027344,0
742,80.83786010742188,0
743,144.83802795410156,0
744,142.46676635742188,0
745,226.1363983154297,0
746,179.07908630371094,0
747,177.54000854492188,0
748,187.37091064453125,0
749,118.0046157836914,0
750,86.9232406616211,0
751,273.1063232421875,0
752,172.259033203125,0
753,164.47238159179688,0
754,146.59632873535156,0
755,131.9355926513672,0
756,160.44522094726562,0
757,204.13528442382812,0
758,218.75531005859375,0
759,144.12149047851562,0
760,205.6879119873047,0
761,181.92111206054688,0
762,129.07188415527344,0
763,155.6004180908203,0
764,166.86383056640625,0
765,249.45785522460938,0
766,146.64083862304688,0
767,240.45323181152344,0
768,162.95184326171875,0
769,222.74154663085938,0
770,239.99462890625,0
771,163.23060607910156,0
772,110.70486450195312,0
773,202.9571075439453,0
774,152.8729705810547,0
775,164.53829956054688,0
776,114.41017150878906,0
777,96.63958740234375,0
778,298.886962890625,0
779,225.23390197753906,0
780,322.2789306640625,0
781,171.45474243164062,0
782,183.93783569335938,0
783,247.09510803222656,0
784,116.82553100585938,0
785,136.982421875,0
786,101.8310546875,0
787,118.3343505859375,0
788,119.99103546142578,0
789,145.65155029296875,0
790,110.34185791015625,0
791,113.46974182128906,0
792,188.50082397460938,0
793,109.23894500732422,0
794,102.39386749267578,0
795,239.68309020996094,0
796,198.10440063476562,0
797,280.8726501464844,0
798,297.5683288574219,0
799,194.36659240722656,0
800,149.432373046875,0
801,185.0379638671875,0
802,103.62938690185547,0
803,137.36883544921875,0
804,148.15524291992188,0
805,120.30709838867188,0
806,131.08038330078125,0
807,167.1748504638672,0
808,164.0501708984375,0
809,178.2715606689453,0
810,142.2259521484375,0
811,186.8021240234375,0
812,204.33958435058594,0
813,118.80489349365234,0
814,155.1931915283203,0
815,136.19686889648438,0
816,217.8632049560547,0
817,170.89637756347656,0
818,159.4394073486328,0
819,83.83800506591797,0
820,149.03518676757812,0
821,126.50131225585938,0
822,90.84764099121094,0
823,327.7180480957031,0
824,226.84396362304688,0
825,240.4725799560547,0
826,192.875732421875,0
827,217.50418090820312,0
828,421.95904541015625,0
829,260.2983093261719,0
830,352.67498779296875,0
831,310.6955261230469,0
832,276.888671875,0
833,328.45904541015625,0
834,300.1143798828125,0
835,323.71917724609375,0
836,197.91815185546875,0
837,218.0032501220703,0
838,370.9786071777344,0
839,184.9787139892578,0
840,180.1412811279297,0
841,205.71144104003906,0
842,215.73306274414062,0
843,233.1036376953125,0
844,186.28094482421875,0
845,164.74314880371094,0
846,155.91867065429688,0
847,228.91331481933594,0
848,289.1024475097656,0
849,197.64846801757812,0
850,199.44027709960938,0
851,103.82451629638672,0
852,162.82090759277344,0
853,260.8737487792969,0
854,239.9669952392578,0
855,150.72235107421875,0
856,216.83746337890625,0
857,125.82527160644531,0
858,91.54598236083984,0
859,141.01780700683594,0
860,139.08023071289062,0
861,206.41514587402344,0
862,214.03634643554688,0
863,160.312744140625,0
864,265.125,0
865,258.8975830078125,0
866,186.2126922607422,0
867,132.09814453125,0
868,112.28018188476562,0
869,229.29611206054688,0
870,264.3385925292969,0
871,210.47732543945312,0
872,104.30355072021484,0
873,168.48880004882812,0
874,228.45152282714844,0
875,135.05979919433594,0
876,117.32379150390625,0
877,97.887451171875,0
878,123.66082000732422,0
879,231.09786987304688,0
880,349.8010559082031,0
881,148.2021942138672,0
882,167.14199829101562,0
883,251.43490600585938,0
884,213.96437072753906,0
885,205.22073364257812,0
886,204.8572540283203,0
887,209.3177032470703,0
888,166.94393920898438,0
889,107.22936248779297,0
890,144.34332275390625,0
891,172.21737670898438,0
892,289.05780029296875,0
893,196.75790405273438,0
894,106.78311157226562,0
895,149.2490997314453,0
896,134.07965087890625,0
897,171.4034423828125,0
898,154.84353637695312,0
899,145.72756958007812,0
900,143.88540649414062,0
901,244.68402099609375,0
902,312.4927062988281,0
903,207.18310546875,0
904,278.24530029296875,0
905,288.5689697265625,0
906,181.49290466308594,0
907,144.79904174804688,0
908,109.86949157714844,0
909,267.13580322265625,0
910,98.64103698730469,0
911,198.23678588867188,0
912,291.90350341796875,0
913,163.49673461914062,0
914,113.14523315429688,0
915,60.000274658203125,0
916,288.48492431640625,0
917,122.82441711425781,0
918,108.1485824584961,0
919,140.0212860107422,0
920,90.42061614990234,0
921,119.08724975585938,0
922,67.87042236328125,0
923,139.17672729492188,0
924,484.03466796875,0
925,240.40513610839844,0
926,186.86264038085938,0
927,173.04220581054688,0
928,334.0892333984375,0
929,290.2272644042969,0
930,117.95820617675781,0
931,190.09567260742188,0
932,280.0651550292969,0
933,104.77801513671875,0
934,84.0365982055664,0
935,113.33026123046875,0
936,196.9735107421875,0
937,100.32232666015625,0
938,117.9288330078125,0
939,97.47476196289062,0
940,163.44403076171875,0
941,161.05825805664062,0
942,71.35973358154297,0
943,131.9146728515625,0
944,180.0854949951172,0
945,170.96531677246094,0
946,118.81414794921875,0
947,187.23745727539062,0
948,149.260986328125,0
949,84.91673278808594,0
950,104.98280334472656,0
951,226.8141632080078,0
952,373.0243835449219,0
953,193.2886505126953,0
954,173.95237731933594,0
955,331.0340576171875,0
956,196.64901733398438,0
957,263.567138671875,0
958,224.24942016601562,0
959,130.97247314453125,0
960,164.8597412109375,0
961,228.37872314453125,0
962,159.1502685546875,0
963,229.70587158203125,0
964,208.6668243408203,0
965,218.83169555664062,0
966,106.61599731445312,0
967,466.1228942871094,0
968,135.62744140625,0
969,118.5475845336914,0
970,108.79893493652344,0
971,132.62515258789062,0
972,121.90413665771484,0
973,138.42178344726562,0
974,225.37640380859375,0
975,283.85980224609375,0
976,314.2080993652344,0
977,264.6396484375,0
978,89.75843811035156,0
979,201.45669555664062,0
980,147.67860412597656,0
981,127.83491516113281,0
982,214.22952270507812,0
983,190.62252807617188,0
984,211.58985900878906,0
985,117.76917266845703,0
986,124.66156768798828,0
987,258.63055419921875,0
988,94.15262603759766,0
989,181.45504760742188,0
990,226.56678771972656,0
991,92.73045349121094,0
992,160.2279815673828,0
993,152.16046142578125,0
994,164.40895080566406,0
995,111.45687866210938,0
996,255.53631591796875,0
997,139.08682250976562,0
998,162.1245880126953,0
999,255.5769500732422,0
1000,194.86825561523438,0
1001,250.4828338623047,0
1002,222.8092041015625,0
1003,274.4300537109375,0
1004,111.57441711425781,0
1005,204.51849365234375,0
1006,214.28854370117188,0
1007,265.14508056640625,0
1008,297.1260070800781,0
1009,275.18804931640625,0
1010,252.62420654296875,0
1011,152.88064575195312,0
1012,188.20474243164062,0
1013,239.07289123535156,0
1014,234.8162384033203,0
1015,181.45726013183594,0
1016,186.27371215820312,0
1017,160.3037109375,0
1018,261.5672912597656,0
1019,189.049560546875,0
1020,145.615478515625,0
1021,187.09190368652344,0
1022,186.00241088867188,0
1023,154.541015625,0
1024,186.86529541015625,0
1025,409.8211364746094,0
1026,418.96875,0
1027,115.28197479248047,0
1028,213.25791931152344,0
1029,138.84347534179688,0
1030,141.20632934570312,0
1031,156.4153289794922,0
1032,195.97027587890625,0
1033,131.3971710205078,0
1034,169.257080078125,0
1035,277.3677062988281,0
1036,126.65449523925781,0
1037,188.092041015625,0
1038,273.4717712402344,0
1039,153.92752075195312,0
1040,126.64358520507812,0
1041,173.41455078125,0
1042,219.34298706054688,0
1043,194.04241943359375,0
1044,291.4351806640625,0
1045,319.4521789550781,0
1046,272.1184387207031,0
1047,267.3291931152344,0
1048,228.7230224609375,0
1049,135.3414306640625,0
1050,234.38180541992188,0
1051,148.92172241210938,0
1052,299.525390625,0
1053,251.77304077148438,0
1054,254.39639282226562,0
1055,164.7786865234375,0
1056,182.69775390625,0
1057,165.13450622558594,0
1058,176.25482177734375,0
1059,248.13739013671875,0
1060,154.60501098632812,0
1061,264.1862487792969,0
1062,196.29087829589844,0
1063,222.58865356445312,0
1064,132.8243408203125,0
1065,85.38583374023438,0
1066,185.4387969970703,0
1067,129.11477661132812,0
1068,109.67300415039062,0
1069,144.38897705078125,0
1070,171.37033081054688,0
1071,177.07919311523438,0
1072,401.29974365234375,0
1073,346.85955810546875,0
1074,181.97003173828125,0
1075,183.10391235351562,0
1076,320.81915283203125,0
1077,332.1177978515625,0
1078,395.8857727050781,0
1079,343.1085205078125,0
1080,276.25897216796875,0
1081,357.0665588378906,0
1082,262.37298583984375,0
1083,307.19281005859375,0
1084,118.92973327636719,0
1085,191.17893981933594,0
1086,231.66586303710938,0
1087,277.8720703125,0
1088,312.9881286621094,0
1089,280.5801086425781,0
1090,106.44429016113281,0
1091,160.2911376953125,0
1092,211.2939453125,0
1093,103.97540283203125,0
1094,218.6696319580078,0
1095,241.35540771484375,0
1096,383.2746887207031,0
1097,368.7107849121094,0
1098,605.5420532226562,0
1099,252.5735321044922,0
1100,177.97348022460938,0
1101,192.5859832763672,0
1102,160.0794677734375,0
1103,126.79837036132812,0
1104,118.94291687011719,0
1105,470.0157470703125,0
1106,117.90205383300781,0
1107,520.8126220703125,0
1108,231.23553466796875,0
1109,193.8226776123047,0
1110,183.14247131347656,0
1111,328.3792724609375,0
1112,163.03683471679688,0
1113,148.29476928710938,0
1114,149.7078857421875,0
1115,105.70808410644531,0
1116,68.0548324584961,0
1117,126.44452667236328,0
1118,310.05517578125,0
1119,244.982421875,0
1120,168.7062225341797,0
1121,243.4715576171875,0
1122,199.78233337402344,0
1123,202.3788299560547,0
1124,285.533935546875,0
1125,240.99652099609375,0
1126,185.0548095703125,0
1127,183.54971313476562,0
1128,74.98017120361328,0
1129,88.18853759765625,0
1130,171.638427734375,0
1131,194.9661865234375,0
1132,147.33639526367188,0
1133,236.656982421875,0
1134,218.68719482421875,0
1135,354.9349060058594,0
1136,264.4568786621094,0
1137,138.46591186523438,0
1138,187.33502197265625,0
1139,414.0176696777344,0
1140,169.3138427734375,0
1141,163.09622192382812,0
1142,147.96533203125,0
1143,213.68113708496094,0
1144,392.7627258300781,0
1145,124.06248474121094,0
1146,129.1980743408203,0
1147,146.654052734375,0
1148,222.0745391845703,0
1149,399.6739501953125,0
1150,76.20188903808594,0
1151,133.7647247314453,0
1152,180.8277587890625,0
1153,231.50819396972656,0
1154,125.58208465576172,0
1155,68.58804321289062,0
1156,89.22848510742188,0
1157,271.52703857421875,0
1158,609.69873046875,0
1159,106.9230728149414,0
