dof_pos_target,dof_pos,dof_vel,dof_torque,command_magnitude,command_heading,base_vel_x,base_vel_y,base_vel_z,base_vel_yaw,contact_forces_z
8.129554748535156,1.6213898658752441,1.0134015083312988,6.864655017852783,9.26478385925293,-0.19193410873413086,-0.14248713850975037,-0.1470872312784195,0.1530119627714157,1.14213228225708,[29.73548    7.3172355 23.0099     0.       ]
7.711270809173584,1.5852915048599243,0.7860884666442871,6.864655017852783,9.262713432312012,-0.21884727478027344,-0.16662220656871796,-0.21528717875480652,0.1574091911315918,1.229630470275879,[27.416029 46.10111   0.        0.      ]
7.648173809051514,1.5626730918884277,0.6072109937667847,6.864655017852783,9.254860877990723,-0.2528538703918457,-0.23130565881729126,-0.22078043222427368,0.08279334008693695,1.9895328283309937,[20.000082 10.609545  0.        0.      ]
7.765529155731201,1.5352551937103271,-0.4428365230560303,6.864655017852783,9.244173049926758,-0.26171398162841797,-0.18531225621700287,-0.1324508786201477,-0.13188037276268005,0.10418146848678589,[6.953579 0.       0.       0.      ]
8.088486671447754,1.4966586828231812,1.952397346496582,6.864655017852783,9.237144470214844,-0.26452064514160156,-0.2724621593952179,-0.18749338388442993,-0.13600006699562073,0.3225593566894531,[24.730114  0.        0.       18.578234]
8.312886238098145,1.4465177059173584,0.8891766667366028,6.864655017852783,9.234375953674316,-0.2772536277770996,-0.16385062038898468,-0.21434034407138824,-0.019385622814297676,0.21173036098480225,[45.993362 24.156515  0.       34.35889 ]
8.427495002746582,1.3772107362747192,-1.2154194116592407,6.864655017852783,9.232585906982422,-0.26241064071655273,-0.09439154714345932,-0.22410495579242706,0.1791931390762329,-0.9261130690574646,[39.17559   3.844009  0.       22.583685]
8.66458797454834,1.2911995649337769,-2.3880019187927246,6.864655017852783,9.233918190002441,-0.2342076301574707,-0.06072284281253815,-0.32352080941200256,0.34548133611679077,-1.1753872632980347,[54.650463   0.         0.         1.3016531]
8.909810066223145,1.2473089694976807,-1.2632390260696411,6.864655017852783,9.228614807128906,-0.22033023834228516,-0.1733611524105072,-0.4278199076652527,0.3465794324874878,-0.2674381732940674,[41.07501  11.778129  0.        0.      ]
9.264619827270508,1.35322904586792,4.213109016418457,6.864655017852783,9.221084594726562,-0.2260451316833496,-0.2192981243133545,-0.2188323736190796,0.08468472212553024,0.0457313247025013,[0. 0. 0. 0.]
9.398736000061035,1.2998847961425781,-2.056729555130005,6.864655017852783,9.214052200317383,-0.23226690292358398,-0.1667598932981491,-0.30701422691345215,-0.13644877076148987,0.30945393443107605,[ 0.      17.41175  0.       0.     ]
9.578438758850098,1.3126287460327148,0.26008206605911255,6.864655017852783,9.209016799926758,-0.2415170669555664,-0.05086975172162056,-0.4136981964111328,-0.13265204429626465,-0.09089604020118713,[ 0.       26.946083  0.        0.      ]
9.610899925231934,1.4352744817733765,4.549793720245361,6.864655017852783,9.209104537963867,-0.24767589569091797,0.17149169743061066,-0.27495697140693665,-0.1311519742012024,-0.8984591364860535,[ 0.      95.46816  0.      31.54834]
9.393499374389648,1.3898245096206665,-0.7678164839744568,6.864655017852783,9.211509704589844,-0.2154698371887207,0.32118213176727295,-0.2589438557624817,0.024432457983493805,-1.4449400901794434,[ 0.         7.2429137  0.        23.346964 ]
9.265229225158691,1.3105312585830688,-3.4069583415985107,6.864655017852783,9.21418571472168,-0.18290138244628906,0.3306339979171753,-0.3108361065387726,-0.13180789351463318,-1.752600073814392,[0. 0. 0. 0.]
9.38578987121582,1.2179069519042969,-5.055032253265381,6.864655017852783,9.213358879089355,-0.14359760284423828,0.3380756378173828,-0.3178316652774811,-0.21645642817020416,-2.0365798473358154,[34.784935  0.        0.        0.      ]
9.577322959899902,1.181719422340393,0.5719762444496155,6.864655017852783,9.204920768737793,-0.10882949829101562,0.14505234360694885,-0.3282220959663391,-0.18113023042678833,-1.3435677289962769,[53.815186   2.4624727  0.         0.       ]
9.822399139404297,1.2620697021484375,2.434788227081299,6.864655017852783,9.195701599121094,-0.11107301712036133,0.2305602878332138,-0.40154579281806946,-0.10347510874271393,-0.5372797250747681,[0. 0. 0. 0.]
9.939942359924316,1.2994394302368164,0.5944193601608276,6.864655017852783,9.18658447265625,-0.10248708724975586,0.3086882531642914,-0.2369953989982605,-0.024970002472400665,0.3120219111442566,[ 0.        0.        0.       12.030927]
10.040999412536621,1.2386720180511475,-1.9020464420318604,6.864655017852783,9.183025360107422,-0.08293819427490234,0.35231924057006836,-0.1255861222743988,0.0012149345129728317,-0.8262612819671631,[2.0800076 0.        9.444057  6.8130283]
10.205634117126465,1.2089674472808838,-2.572194814682007,6.864655017852783,9.184041976928711,-0.07561683654785156,0.2830362319946289,-0.11346171051263809,0.21832826733589172,-0.7170868515968323,[ 0.79804945  0.          1.1153197  20.516329  ]
10.424044609069824,1.1579831838607788,-0.6584485769271851,6.864655017852783,9.180908203125,-0.05562782287597656,0.27670159935951233,-0.13306361436843872,0.09757716208696365,-0.27991539239883423,[0. 0. 0. 0.]
10.824070930480957,1.1145319938659668,-1.038388729095459,6.864655017852783,9.175612449645996,-0.035729408264160156,0.3013962209224701,-0.15967045724391937,-0.0006107594817876816,-0.8343493342399597,[0. 0. 0. 0.]
11.208065032958984,1.0811470746994019,-1.6220097541809082,6.864655017852783,9.172398567199707,-0.010750770568847656,0.29572367668151855,-0.20361419022083282,-0.03899051621556282,-0.8450160026550293,[ 0.        0.        0.       12.681392]
11.539177894592285,1.0556403398513794,-1.4858022928237915,6.864655017852783,9.167948722839355,0.0058182477951049805,0.16119801998138428,-0.2091570943593979,0.0676058903336525,0.8575229644775391,[69.92061   0.        0.       27.756266]
11.789324760437012,1.064059853553772,1.3179572820663452,6.864655017852783,9.16271686553955,0.0013720393180847168,0.061416443437337875,-0.0673048198223114,0.04907126724720001,0.3622118830680847,[39.066074  0.        0.       22.480743]
11.944867134094238,1.0413767099380493,-1.8031858205795288,6.864655017852783,9.164029121398926,-0.0036554336547851562,-0.011380273848772049,-0.14382010698318481,0.11591286957263947,0.2662719488143921,[0.      0.      0.      8.43596]
11.957798957824707,1.058391809463501,0.2956676483154297,6.864655017852783,9.159194946289062,-0.004835605621337891,-0.0585377961397171,-0.17865608632564545,0.10597090423107147,0.08474600315093994,[24.324154  0.        0.        0.      ]
12.301336288452148,1.0035585165023804,-2.3382701873779297,6.864655017852783,9.154473304748535,-0.0054416656494140625,-0.06479725241661072,-0.2491677701473236,0.03949669748544693,-0.35715675354003906,[ 0.        0.        0.       38.650814]
12.620919227600098,0.9282838702201843,-4.771942138671875,6.864655017852783,9.154966354370117,-0.0023632049560546875,-0.05528810992836952,-0.38235288858413696,-0.06460518389940262,-0.10533907264471054,[34.8957    0.        0.       12.382455]
12.747143745422363,0.8748492002487183,-2.475306987762451,6.864655017852783,9.147753715515137,-0.009748458862304688,-0.09039700031280518,-0.3862950801849365,-0.1360788494348526,0.5445870757102966,[0.        5.5785356 0.        0.       ]
12.996954917907715,0.95240318775177,3.9075827598571777,6.864655017852783,9.144822120666504,-0.033829689025878906,-0.10274358093738556,-0.3681006133556366,-0.020453646779060364,-0.0594586580991745,[ 0.       19.905155  0.        0.      ]
13.128530502319336,1.1247626543045044,6.179194927215576,6.864655017852783,9.140287399291992,-0.0488128662109375,0.023621680215001106,-0.32388949394226074,0.014752484858036041,-0.01294334139674902,[ 0.       59.38639  14.182938  0.      ]
13.142762184143066,1.2064272165298462,0.7487736940383911,6.864655017852783,9.137788772583008,-0.062439918518066406,0.14360499382019043,-0.38615429401397705,0.13424773514270782,0.12484144419431686,[ 0.       49.693825 23.197165  0.      ]
13.145035743713379,1.2663730382919312,0.8727157115936279,6.864655017852783,9.132841110229492,-0.08235406875610352,0.20764729380607605,-0.4707883894443512,0.0645979642868042,0.2964160144329071,[ 0.       10.000568 12.046393  0.      ]
13.154950141906738,1.3466414213180542,1.60104501247406,6.864655017852783,9.12856674194336,-0.075897216796875,0.16283728182315826,-0.12014022469520569,-0.14831821620464325,-0.8209425210952759,[ 0.        0.       10.248683  0.      ]
13.139702796936035,1.4632145166397095,2.7670016288757324,6.864655017852783,9.136872291564941,-0.09755134582519531,0.18789006769657135,-0.08464382588863373,-0.33211976289749146,0.5486016273498535,[ 0.        8.638735 49.90073   0.      ]
12.366959571838379,1.4436185359954834,-2.1142101287841797,6.864655017852783,9.142960548400879,-0.09484291076660156,0.2347520887851715,-0.10469665378332138,-0.2738114297389984,-0.46607643365859985,[17.451227 33.53565   8.225901  0.      ]
12.079435348510742,1.4708458185195923,1.1053149700164795,6.864655017852783,9.133382797241211,-0.10292577743530273,0.1099839136004448,-0.1683676689863205,-0.13482952117919922,1.022394061088562,[37.134285 39.19949  19.217089  0.      ]
12.10578727722168,1.3939898014068604,-2.933231830596924,6.864655017852783,9.127199172973633,-0.10114240646362305,0.08253810554742813,-0.2320212870836258,-0.010615245439112186,-0.2967967987060547,[ 1.1910751 48.13438   24.772919   0.       ]
12.26391887664795,1.3799803256988525,-2.4564623832702637,6.864655017852783,9.11402702331543,-0.10830974578857422,0.10649066418409348,-0.3273482322692871,-0.05552488937973976,0.6900389194488525,[ 2.6463797 41.133778   0.         0.       ]
12.4343900680542,1.3123626708984375,-2.9241230487823486,6.864655017852783,9.100152969360352,-0.1232767105102539,0.13946105539798737,-0.4826090335845947,-0.03808237239718437,0.2809121608734131,[ 7.2799244  4.8816876  0.        15.209558 ]
12.597685813903809,1.2273248434066772,-2.344311237335205,6.864655017852783,9.089624404907227,-0.11993646621704102,0.20166297256946564,-0.5152574181556702,0.0015726294368505478,0.14652228355407715,[ 9.622749   1.0922304  0.        13.782139 ]
12.675061225891113,1.183711051940918,-0.5610547661781311,6.864655017852783,9.086567878723145,-0.11937713623046875,0.08815152198076248,-0.44143161177635193,0.23844996094703674,0.32374003529548645,[40.829464  12.4964695 17.067543   0.       ]
12.443603515625,1.2363649606704712,3.1287951469421387,6.864655017852783,9.078167915344238,-0.11918449401855469,0.0498662069439888,-0.19004419445991516,0.034759774804115295,-0.10562168061733246,[0.9835687 0.        0.        0.       ]
12.437596321105957,1.366382122039795,1.4973911046981812,6.864655017852783,9.06733226776123,-0.09962797164916992,0.009803779423236847,-0.017162857577204704,0.0046857367269694805,-2.0578548908233643,[ 0.        0.       59.443398  0.      ]
12.363182067871094,1.5305616855621338,7.534457206726074,6.864655017852783,9.068390846252441,-0.07458019256591797,-0.03648654744029045,0.07366935163736343,-0.2299262285232544,-1.0805493593215942,[0. 0. 0. 0.]
11.746108055114746,1.5812952518463135,0.4893980026245117,6.864655017852783,9.072134971618652,-0.046410560607910156,-0.014095170423388481,-0.19322745501995087,-0.18059860169887543,-1.769517421722412,[ 0.      25.43036  0.       0.     ]
11.343125343322754,1.6621297597885132,3.489926338195801,6.864655017852783,9.064390182495117,-0.03633594512939453,0.07476124167442322,-0.13529877364635468,-0.21682095527648926,0.4139922261238098,[ 0.       38.408287  0.        0.      ]
10.840027809143066,1.6359754800796509,-3.020526885986328,6.864655017852783,9.053019523620605,-0.04130697250366211,0.13462501764297485,-0.3381739556789398,-0.0966382771730423,0.23030517995357513,[ 0.          0.35128114 18.055872    3.8055334 ]
10.701632499694824,1.6081880331039429,0.640861451625824,6.864655017852783,9.047088623046875,-0.0463709831237793,0.12531396746635437,-0.32931214570999146,0.04418737813830376,0.462540864944458,[42.47434   0.        2.134358 17.19764 ]
10.496554374694824,1.6264551877975464,0.3557983636856079,6.864655017852783,9.034912109375,-0.06369400024414062,0.0366966649889946,-0.3213019073009491,0.06891775876283646,0.8513370156288147,[34.103058   0.         0.         2.3242836]
10.579541206359863,1.6467101573944092,0.5232123732566833,6.864655017852783,9.020400047302246,-0.0932779312133789,0.016527069732546806,-0.33404532074928284,0.030183322727680206,1.202397346496582,[17.025326  0.        0.        0.      ]
10.788826942443848,1.6205511093139648,-2.8015456199645996,6.864655017852783,9.00609302520752,-0.11296701431274414,0.037977151572704315,-0.42874133586883545,-0.09847608953714371,0.5078834891319275,[0. 0. 0. 0.]
11.109411239624023,1.5770962238311768,-2.5451149940490723,6.864655017852783,8.997088432312012,-0.10107231140136719,0.13078634440898895,-0.27696117758750916,0.025833191350102425,0.04289865866303444,[ 0.        0.        0.       15.114029]
11.311590194702148,1.4776921272277832,-3.4975380897521973,6.864655017852783,8.994409561157227,-0.06145668029785156,0.2266501933336258,-0.24120086431503296,0.016306988894939423,-2.123326301574707,[ 0.        0.       11.722609 14.112331]
11.365307807922363,1.4064861536026,-3.3497474193573,6.864655017852783,8.991581916809082,-0.031157493591308594,0.21019524335861206,-0.35984480381011963,0.00048254430294036865,-1.184345006942749,[ 0.      36.53161  0.       0.     ]
11.288002014160156,1.5258724689483643,1.9104455709457397,6.864655017852783,8.987699508666992,-0.05800151824951172,0.24620431661605835,-0.24581846594810486,-0.00886698067188263,1.5706605911254883,[ 0.       59.190674  0.       11.596893]
10.86962890625,1.4273639917373657,-2.4601569175720215,6.864655017852783,8.988914489746094,-0.06389331817626953,0.22586850821971893,-0.1360464245080948,-0.11430787295103073,0.7984796762466431,[18.345345  0.       22.095001  0.      ]
10.51760196685791,1.3404401540756226,-2.650771141052246,6.864655017852783,8.99194622039795,-0.06858682632446289,0.05395244434475899,-0.09313859790563583,-0.0527857169508934,0.2940838634967804,[10.640604 27.631401  0.        0.      ]
10.331568717956543,1.341338872909546,0.4723685681819916,6.864655017852783,8.988594055175781,-0.07178401947021484,-0.003922701813280582,-0.12022414058446884,0.1620885282754898,0.16972728073596954,[38.593372 40.313663  8.743584  0.      ]
10.44544506072998,1.3471753597259521,-2.1499123573303223,6.864655017852783,8.979618072509766,-0.07214736938476562,-0.011018896475434303,-0.18798509240150452,0.22462022304534912,0.3384459912776947,[ 0.       31.259008  0.        0.      ]
10.8283052444458,1.2593775987625122,-2.8377952575683594,6.864655017852783,8.973823547363281,-0.05787038803100586,-0.03463233262300491,-0.22494743764400482,0.01737239584326744,-0.5335519909858704,[0.        0.        5.6062365 0.       ]
11.163161277770996,1.165553331375122,-3.682790756225586,6.864655017852783,8.971287727355957,-0.030964374542236328,-0.005214373581111431,-0.22635777294635773,-0.1414158046245575,-1.3669285774230957,[ 3.5128891  0.        10.583408   0.       ]
11.33297061920166,1.0646666288375854,-3.6389615535736084,6.864655017852783,8.968741416931152,-0.013347625732421875,0.001966390060260892,-0.38105764985084534,-0.14451514184474945,-0.6024959683418274,[12.88889  12.623413  0.        0.      ]
11.273703575134277,1.0876562595367432,0.5898522138595581,6.864655017852783,8.961958885192871,-0.01611804962158203,0.07347553223371506,-0.3567598760128021,0.11831313371658325,0.2193007469177246,[26.84926  25.719633  0.       28.429663]
11.189935684204102,1.1403673887252808,2.2970829010009766,6.864655017852783,8.951096534729004,-0.016498088836669922,0.007629629224538803,-0.23415791988372803,0.02155574969947338,0.23252150416374207,[17.172047  0.       17.335726  0.      ]
11.229686737060547,1.199142575263977,1.3395051956176758,6.864655017852783,8.944385528564453,-0.004302024841308594,-0.10018911212682724,-0.09785258024930954,-0.0133059686049819,-0.5651367902755737,[ 0.7097736  0.        18.42485    0.       ]
11.347128868103027,1.3628498315811157,7.261930465698242,6.864655017852783,8.947169303894043,-0.027172565460205078,-0.2176721841096878,0.07761601358652115,-0.10279825329780579,0.9403908848762512,[ 0.        0.       21.784956  0.      ]
10.83432388305664,1.3154077529907227,-3.367549419403076,6.864655017852783,8.951356887817383,-0.019834518432617188,-0.11952696740627289,-0.08708057552576065,-0.02287018671631813,-1.3308451175689697,[ 0.       17.506163  0.       33.02759 ]
10.851153373718262,1.2441675662994385,-2.704488754272461,6.864655017852783,8.958260536193848,0.010564744472503662,-0.04501248896121979,-0.234854057431221,-0.07407775521278381,-1.8218157291412354,[ 5.3158855 19.104946   0.         0.       ]
10.93446159362793,1.4251697063446045,8.301992416381836,6.864655017852783,8.964098930358887,0.01109340786933899,0.20619218051433563,-0.07928553968667984,-0.12930981814861298,-0.6345219016075134,[ 0.       61.545963  0.        0.      ]
10.517415046691895,1.3642809391021729,-3.774104595184326,6.864655017852783,8.967977523803711,0.04215678572654724,0.34335190057754517,-0.2040783017873764,-0.048230353742837906,-1.5253140926361084,[ 0.       43.225853  0.        0.      ]
10.382351875305176,1.2811661958694458,-4.1496686935424805,6.864655017852783,8.968262672424316,0.06391176581382751,0.3363940715789795,-0.2462199628353119,-0.01089700497686863,-0.6431000828742981,[28.089964 35.22042   0.        0.      ]
10.356897354125977,1.2567533254623413,0.9219685792922974,6.864655017852783,8.955513954162598,0.07296347618103027,0.24018724262714386,-0.2820216417312622,0.0814289078116417,0.15808939933776855,[41.88527  24.015182  0.        0.      ]
10.637357711791992,1.306135892868042,1.933445930480957,6.864655017852783,8.937222480773926,0.053335607051849365,0.01543661579489708,-0.37611091136932373,0.13399925827980042,1.7790193557739258,[33.35003  0.       0.       0.     ]
11.00598430633545,1.2810401916503906,-2.487980604171753,6.864655017852783,8.924642562866211,0.014093726873397827,-0.08526888489723206,-0.5019306540489197,0.13927388191223145,1.0426760911941528,[ 0.        0.923492 45.659172  0.      ]
11.216214179992676,1.2374327182769775,-2.0190834999084473,6.864655017852783,8.914909362792969,0.022935986518859863,-0.0903560221195221,-0.3709046244621277,-0.10408226400613785,-0.19819575548171997,[0. 0. 0. 0.]
11.561467170715332,1.3608546257019043,5.644138336181641,6.864655017852783,8.908341407775879,0.016750335693359375,-0.07973537594079971,-0.19042077660560608,-0.36359426379203796,0.9548393487930298,[ 0.         0.        14.698191   5.0198293]
11.29379940032959,1.339033842086792,-1.4699711799621582,6.864655017852783,8.911498069763184,0.013176888227462769,-0.11135575920343399,-0.2538609206676483,-0.08933380246162415,-0.2659233808517456,[18.839357 28.234274  0.        0.      ]
11.100000381469727,1.3105087280273438,0.06022942066192627,6.864655017852783,8.912039756774902,0.031223207712173462,-0.08263618499040604,-0.2802128195762634,0.23545436561107635,-1.2852787971496582,[44.716244 35.738487  0.       30.688017]
11.14784049987793,1.4017070531845093,2.916769504547119,6.864655017852783,8.906930923461914,0.04579278826713562,-0.027009708806872368,-0.26853570342063904,0.22865936160087585,-0.401101291179657,[ 1.2256172 23.971375   0.         0.       ]
11.204754829406738,1.47775399684906,1.3623359203338623,6.864655017852783,8.893135070800781,0.039004743099212646,0.10686700791120529,-0.23160472512245178,0.16660630702972412,0.6564221382141113,[ 0.      21.30304  0.       0.     ]
11.361144065856934,1.4688130617141724,0.5375714302062988,6.864655017852783,8.88121223449707,0.04346397519111633,0.16067303717136383,-0.2954529821872711,0.03788037225604057,0.014701830223202705,[0. 0. 0. 0.]
11.565987586975098,1.6418516635894775,5.543387413024902,6.864655017852783,8.87913990020752,0.05993130803108215,0.08176659047603607,0.10775962471961975,-0.06739161163568497,-1.3228824138641357,[ 0.        0.       38.23002  25.484892]
11.104863166809082,1.7377667427062988,2.5866105556488037,6.864655017852783,8.889182090759277,0.07741788029670715,0.10883887112140656,-0.015770509839057922,-0.08130446821451187,-0.9710667133331299,[ 0.        0.        0.       19.540014]
10.50106143951416,1.6707212924957275,-3.741250991821289,6.864655017852783,8.898618698120117,0.10052099823951721,0.11886720359325409,-0.10512404143810272,-0.07819177955389023,-1.1826353073120117,[22.023893 19.731144  0.        0.      ]
10.220054626464844,1.641711950302124,1.1578904390335083,6.864655017852783,8.898293495178223,0.11766457557678223,0.09683959931135178,-0.12955649197101593,0.02120956964790821,-0.7270050048828125,[34.964916 37.291203  0.        0.      ]
10.121965408325195,1.6625406742095947,0.8264400959014893,6.864655017852783,8.890610694885254,0.12767469882965088,0.05040100961923599,-0.24774017930030823,0.1336265504360199,-0.4817396402359009,[28.879961 26.549881  0.        0.      ]
10.260656356811523,1.776742696762085,2.231797933578491,6.864655017852783,8.877836227416992,0.09581559896469116,0.05012164264917374,-0.2685306966304779,0.12491334229707718,2.5465219020843506,[ 0.       31.853645  0.        0.      ]
10.106377601623535,1.6802728176116943,-2.920448064804077,6.864655017852783,8.865829467773438,0.05958366394042969,0.1849186271429062,-0.4851207733154297,0.1446617692708969,1.239471197128296,[0.77188104 1.8130578  0.         0.        ]
10.27871036529541,1.6446106433868408,-3.0361058712005615,6.864655017852783,8.852350234985352,0.03572815656661987,0.16503864526748657,-0.5845425128936768,0.15312038362026215,1.1470333337783813,[ 0.     30.7884  0.      0.    ]
10.556763648986816,1.596147060394287,-3.616461753845215,6.864655017852783,8.838213920593262,0.05496874451637268,0.13850437104701996,-0.41925761103630066,0.006994549185037613,-0.9707386493682861,[0. 0. 0. 0.]
10.944124221801758,1.701048731803894,4.437477111816406,6.864655017852783,8.832998275756836,0.07623946666717529,0.02013474889099598,-0.000501120463013649,-0.29071754217147827,-0.9662914872169495,[ 0.        0.       35.505634  0.      ]
10.665786743164062,1.6534548997879028,-1.5350406169891357,6.864655017852783,8.839149475097656,0.09722727537155151,-0.040630243718624115,-0.16719534993171692,-0.18906012177467346,-0.46650171279907227,[ 0.        0.       21.688744  0.      ]
10.240492820739746,1.6224652528762817,-2.1049468517303467,6.864655017852783,8.840936660766602,0.10283726453781128,0.023982977494597435,-0.23463064432144165,-0.21623684465885162,-0.5985185503959656,[ 0.       26.765806  0.       38.061256]
10.013803482055664,1.6153022050857544,-1.2781237363815308,6.864655017852783,8.840919494628906,0.12782546877861023,0.18915331363677979,-0.30470529198646545,-0.08500209450721741,-1.0014808177947998,[15.266029 37.51723   0.        0.      ]
9.98547649383545,1.6736090183258057,3.544288158416748,6.864655017852783,8.832934379577637,0.12441354990005493,0.3717445135116577,-0.2374906837940216,-0.054854169487953186,0.9702544212341309,[ 0.       32.468765  0.        0.      ]
9.658866882324219,1.5983774662017822,-2.177069664001465,6.864655017852783,8.822844505310059,0.11137223243713379,0.3934515714645386,-0.3480914533138275,0.05909847095608711,0.3628423810005188,[13.224342  0.        0.        0.      ]
9.632161140441895,1.4946556091308594,-2.3431286811828613,6.864655017852783,8.811254501342773,0.10663086175918579,0.3655366003513336,-0.4986784756183624,-0.0381518118083477,0.28051483631134033,[21.022919  0.        0.        0.      ]
9.739073753356934,1.4518849849700928,0.5749629735946655,6.864655017852783,8.80323600769043,0.10041871666908264,0.2000821828842163,-0.5265517234802246,0.22565387189388275,0.33593326807022095,[49.032093  5.751155  0.        0.      ]
9.75329875946045,1.4369525909423828,0.44536617398262024,6.864655017852783,8.787688255310059,0.09183335304260254,-0.006464810576289892,-0.5261980891227722,0.2650907635688782,1.0491774082183838,[38.983624  0.        0.        0.      ]
10.033041000366211,1.4444257020950317,1.0534906387329102,6.864655017852783,8.771956443786621,0.10220754146575928,-0.10355037450790405,-0.24542701244354248,0.17190295457839966,-0.6471960544586182,[23.147324  0.       12.072163  0.      ]
10.578729629516602,1.372069001197815,-2.2146172523498535,6.864655017852783,8.765442848205566,0.13325336575508118,-0.055574048310518265,-0.20366598665714264,0.06003514677286148,-1.5755395889282227,[0. 0. 0. 0.]
11.094918251037598,1.5302618741989136,8.291837692260742,6.864655017852783,8.763923645019531,0.12794241309165955,-0.24206316471099854,0.024425175040960312,-0.2884506583213806,0.7856192588806152,[ 0.        0.       22.552372  0.      ]
